epoch,train_loss,train_auroc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc
1,0.8316288686804774,0.49385681679766286,0.8317673341515138,0.3134020618556701,0.23838630806845965,0.819327731092437,0.3693181818181818,0.48399687743950043,0.24090404170154212
2,0.7485467856842627,0.5154777780438761,0.6974030462736936,0.5278350515463918,0.20899470899470898,0.3319327731092437,0.2564935064935065,0.4546252927400468,0.2221185389110999
3,0.7299214030340873,0.5113794931756388,0.7219468773025828,0.2690721649484536,0.2414928649835346,0.9243697478991597,0.38294168842471715,0.46434311429489833,0.2303203280192347
4,0.7277648323460629,0.500875951928898,0.6967859732736017,0.5463917525773195,0.21787709497206703,0.3277310924369748,0.26174496644295303,0.4556757129081141,0.22888776116461915
5,0.7202199631643951,0.5099925819194671,0.7092408475187636,0.31237113402061856,0.2342007434944238,0.7941176470588235,0.3617224880382775,0.4667740046838407,0.23965133807426614
6,0.7142218804404655,0.5260658981409932,0.7081739864398524,0.33608247422680415,0.2430379746835443,0.8067226890756303,0.3735408560311284,0.47232745557239286,0.2475905685743297
7,0.7176046358459423,0.5062411006527728,0.6981697899779093,0.4711340206185567,0.24202626641651032,0.542016806722689,0.3346303501945525,0.4799214767874363,0.24555489795360452
8,0.7192201357477929,0.5118163323275826,0.6877520627582197,0.5814432989690722,0.20212765957446807,0.23949579831932774,0.21923076923076923,0.4732114157138265,0.24589817598767266
9,0.7119243970805856,0.5275231401974779,0.6871750880762474,0.6443298969072165,0.24154589371980675,0.21008403361344538,0.2247191011235955,0.4791408366625339,0.24279291831921923
10,0.7045229158733851,0.5358677987096117,0.7019881171049531,0.5298969072164949,0.23923444976076555,0.42016806722689076,0.3048780487804878,0.4874839279974285,0.24712745343551257
11,0.7038948819952703,0.5412606856586101,0.69867066538211,0.5268041237113402,0.23627684964200477,0.41596638655462187,0.3013698630136986,0.47800431648069064,0.24941202285520214
12,0.7035315610775738,0.5520740462067295,0.7075590127522183,0.545360824742268,0.24433249370277077,0.40756302521008403,0.30551181102362207,0.485139137622262,0.25190062066744917
13,0.7010087497769062,0.5491062076935226,0.7170446402018832,0.47525773195876286,0.24091778202676864,0.5294117647058824,0.3311432325886991,0.47537539606006335,0.2523613110448085
14,0.6991787979307758,0.5541654780660363,0.6990392328537617,0.5752577319587628,0.24561403508771928,0.35294117647058826,0.2896551724137931,0.4727005556320889,0.25129743204824073
15,0.6994155043389007,0.5597158514407355,0.6948949871603975,0.6030927835051546,0.24210526315789474,0.28991596638655465,0.2638623326959847,0.4814023970243835,0.25566724055470746
16,0.7009067010291666,0.5545365336676875,0.70930139219638,0.5391752577319587,0.24449877750611246,0.42016806722689076,0.3091190108191654,0.48532281765165086,0.2525636970671449
17,0.6890086921372647,0.5816493603383396,0.7014583507763971,0.6051546391752577,0.2525597269624573,0.31092436974789917,0.2787193973634652,0.4764832162373146,0.24539751043730096
18,0.7039237944872926,0.5513104113533314,0.7166716248718734,0.5103092783505154,0.24406047516198703,0.47478991596638653,0.3223965763195435,0.4867061578729853,0.2590208270914911
19,0.684138866073433,0.5922799214356457,0.7190045923301854,0.5195876288659794,0.23732718894009217,0.4327731092436975,0.30654761904761907,0.4860345777655325,0.25682929004759325
20,0.6863110429757916,0.5937548977672092,0.7258839743653523,0.5195876288659794,0.23853211009174313,0.4369747899159664,0.3086053412462908,0.4924518987923038,0.2602116302534453
21,0.6878756625836582,0.5858408638319919,0.7285619566121052,0.5164948453608248,0.23569794050343248,0.4327731092436975,0.30518518518518517,0.49000091840014703,0.25880888442033334
22,0.6886233189988894,0.5902858007267718,0.7274732122716215,0.5103092783505154,0.23725055432372505,0.4495798319327731,0.31059506531204645,0.49325549892087983,0.2626573825867638
23,0.6720085109563279,0.6236028953250329,0.7244722116853773,0.5443298969072164,0.23575129533678757,0.38235294117647056,0.2916666666666667,0.49506359921017584,0.25799391191213095
24,0.6831582511358772,0.6025391237812991,0.7190653025489493,0.5577319587628866,0.24258760107816713,0.37815126050420167,0.2955665024630542,0.4911374385819902,0.2536505155778144
25,0.6709636671953486,0.626609233888411,0.7225297566541692,0.5443298969072164,0.2462686567164179,0.41596638655462187,0.309375,0.4969463195114111,0.2582467598325724
26,0.6778499921275971,0.614455950334329,0.7145935396558231,0.5556701030927835,0.24266666666666667,0.38235294117647056,0.2969004893964111,0.4936343389814942,0.25606164226125355
27,0.6765964738335752,0.6156012510394256,0.7136524019782076,0.5783505154639176,0.24012158054711247,0.3319327731092437,0.2786596119929453,0.49246911879505906,0.25638185892423654
28,0.6780402428055895,0.6130008303278537,0.7131336954451098,0.5577319587628866,0.23098591549295774,0.3445378151260504,0.2765598650927487,0.4882559581209533,0.25676263082861184
29,0.6675693868686374,0.6376287364374479,0.7174601959199021,0.5731958762886598,0.2411764705882353,0.3445378151260504,0.2837370242214533,0.49225673876107817,0.255084581163048
30,0.6648420946979026,0.6369872710345934,0.7108207293392457,0.5948453608247423,0.22996515679442509,0.2773109243697479,0.25142857142857145,0.4933989989438398,0.25708966278402345
31,0.6694426988187476,0.6298203502777004,0.712284710603891,0.5865979381443299,0.23452768729641693,0.3025210084033613,0.26422018348623855,0.4906437985030077,0.2554686456395135
32,0.6706059939943823,0.6232697334735503,0.7157395749976955,0.5855670103092784,0.23885350318471338,0.31512605042016806,0.2717391304347826,0.4913842586214814,0.25691936210897937
33,0.661100607904115,0.6406359844508301,0.7240764093153256,0.5752577319587628,0.23795180722891565,0.3319327731092437,0.2771929824561403,0.49082173853147815,0.2541067196305871
34,0.6572560712645663,0.6502555402936372,0.7190665004179649,0.5742268041237113,0.23723723723723725,0.3319327731092437,0.276707530647986,0.4906552785048445,0.25574769661241314
35,0.6546369928667024,0.6562454811702924,0.7283068601618108,0.5711340206185567,0.25,0.3739495798319328,0.2996632996632997,0.4934908389585342,0.25751357834138794
