epoch,train_loss,train_auroc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc
1,0.8076391930377714,0.520199970546658,0.7069521034652827,0.7045889101338432,0.24271844660194175,0.09765625,0.1392757660167131,0.5107051028481013,0.2465459561949141
2,0.769840415594297,0.5037766785181305,0.7429864722273773,0.29063097514340347,0.24634655532359082,0.921875,0.38879736408566723,0.509599980221519,0.25712143222618533
3,0.7557702423549423,0.49521417126507533,0.7271674528404586,0.3489483747609943,0.24911452184179456,0.82421875,0.3825929283771532,0.5053055775316455,0.24821737067438335
4,0.7387735374726653,0.5018971616886674,0.7378525494617441,0.2820267686424474,0.24667349027635618,0.94140625,0.3909164639091646,0.507120253164557,0.24562000117071403
5,0.7282947762711388,0.5036789531440764,0.7022102765781701,0.41778202676864246,0.24964539007092199,0.6875,0.36628511966701355,0.5142726463607594,0.24609407390285717
6,0.7145807082046369,0.5239797029827277,0.698564959529709,0.4780114722753346,0.25,0.56640625,0.34688995215311,0.5104504549050632,0.24883138325018675
7,0.7084050382899447,0.5391766772965633,0.6835183681311161,0.627151051625239,0.23622047244094488,0.234375,0.23529411764705882,0.5161194620253164,0.2524871213029462
8,0.7099148900596918,0.5216507512298807,0.690567683991237,0.51434034416826,0.24390243902439024,0.46875,0.32085561497326204,0.507137559335443,0.2635039642538335
9,0.7105699210004033,0.5281035101732794,0.6810382457581806,0.7017208413001912,0.2971014492753623,0.16015625,0.20812182741116753,0.5134196993670885,0.262060830910407
10,0.7109449345902024,0.5175440799122101,0.6977657401083076,0.4808795411089866,0.2563667232597623,0.58984375,0.357396449704142,0.5147745253164557,0.2618174125187819
11,0.7021696133339295,0.5412777728387254,0.6956742425265777,0.497131931166348,0.25806451612903225,0.5625,0.3538083538083538,0.5218206091772152,0.26461768114093764
12,0.7096163403206331,0.5237292817117143,0.6862434185257833,0.5975143403441683,0.25225225225225223,0.328125,0.28522920203735147,0.5260630933544304,0.27182993265755995
13,0.701906827774158,0.5413836419939506,0.7248796500393812,0.38336520076481834,0.2534854245880862,0.78125,0.3827751196172249,0.5143097310126583,0.254684520087256
14,0.6996021414485837,0.5413520848419123,0.6833935114439313,0.6137667304015296,0.2565789473684211,0.3046875,0.2785714285714286,0.5062697784810126,0.2717756201386675
15,0.6964916221252849,0.5470135397148455,0.7070683123504683,0.47992351816443596,0.23722627737226276,0.5078125,0.32338308457711445,0.49421479430379744,0.2676856904785516
16,0.6961318409733364,0.5598997161213614,0.6864699075144518,0.5554493307839388,0.25295508274231676,0.41796875,0.31516936671575846,0.5197043117088608,0.2693337876256341
17,0.6809245374926788,0.5961556602333057,0.7064769740998175,0.4751434034416826,0.2586490939044481,0.61328125,0.3638470451911935,0.5312054984177215,0.26515791872207384
18,0.6843838203615114,0.5891445432933587,0.6950573833449165,0.5066921606118547,0.24708171206225682,0.49609375,0.32987012987012987,0.5247626582278482,0.26841024921334383
19,0.684789032050935,0.5908730608469397,0.6754386164034302,0.6759082217973231,0.2849740932642487,0.21484375,0.24498886414253898,0.5290842563291139,0.2843934031049136
20,0.6794035849604766,0.6038437289831065,0.7003874509785872,0.5420650095602294,0.27010309278350514,0.51171875,0.3535762483130904,0.5378411787974683,0.2854174615395351
21,0.6737049642713547,0.6217546183722346,0.7434822684492254,0.4110898661567878,0.25069252077562326,0.70703125,0.37014314928425357,0.5194471914556962,0.27516563757755963
22,0.6788242428005116,0.607467372280062,0.7065999268573739,0.5239005736137667,0.2540650406504065,0.48828125,0.3342245989304813,0.5081042325949368,0.27545645303537947
23,0.6643616893398675,0.6406855163530519,0.7202266387456234,0.517208413001912,0.2573099415204678,0.515625,0.3433029908972692,0.5212025316455695,0.2699672774535572
24,0.663894857856623,0.6412562596834648,0.7235078124425607,0.5334608030592735,0.25833333333333336,0.484375,0.33695652173913043,0.5192543512658228,0.2734263363719942
25,0.6546614287906303,0.6647368167452429,0.7146435513323169,0.5411089866156787,0.26954732510288065,0.51171875,0.353099730458221,0.5243225870253164,0.2706747155994647
26,0.6302549132178459,0.6934051320751645,0.7280499919194793,0.5650095602294455,0.2481012658227848,0.3828125,0.3010752688172043,0.5003955696202531,0.2585667059268285
27,0.6283322444844863,0.6974157746398582,0.7337453315180529,0.5516252390057361,0.2562929061784897,0.4375,0.32323232323232326,0.5138053797468355,0.26803392344682264
28,0.6299919647596733,0.7007311418870633,0.7430531201353493,0.6223709369024857,0.24727272727272728,0.265625,0.256120527306968,0.5165150316455697,0.2698211112749551
29,0.6130420376804718,0.7225712360291737,0.7580862110249171,0.607074569789675,0.25705329153605017,0.3203125,0.2852173913043478,0.513429588607595,0.2685861337315139
30,0.6063930616849512,0.7348776770135668,0.749238847660517,0.5554493307839388,0.25754060324825984,0.43359375,0.3231441048034934,0.5205300632911393,0.27201051308337193
