epoch,train_loss,train_auroc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auroc,val_auprc
1,0.8113891572996219,0.5066122719755716,0.7003776396278047,0.5188564476885644,0.25,0.4669926650366748,0.3256606990622336,0.49881116181463625,0.24684970124165923
2,0.7729025983908729,0.4863491650346143,0.7203992555901372,0.3619221411192214,0.25193798449612403,0.7946210268948656,0.3825779870512066,0.47602526157409697,0.24147466092175518
3,0.7457994839794104,0.5012853800909717,0.7257326697781138,0.2712895377128954,0.24792332268370607,0.9486552567237164,0.39311043566362713,0.5125327895627729,0.28029953784406436
4,0.7250953715257554,0.5117593471367401,0.7085511619157164,0.3156934306569343,0.24788732394366197,0.8606356968215159,0.38490978676872606,0.5130207972441919,0.28098388798120694
5,0.7189690046827394,0.5042027596232895,0.693131031636194,0.517639902676399,0.24803149606299213,0.4621026894865526,0.322801024765158,0.501663977510072,0.28094619377834473
6,0.7133462415023709,0.5207608167773923,0.6759605383060855,0.698905109489051,0.30275229357798167,0.16136919315403422,0.21052631578947367,0.5045860843570277,0.28195009560782847
7,0.7131838808208885,0.5133600810048151,0.7002456418789216,0.42883211678832117,0.24761904761904763,0.6356968215158925,0.3564084989718986,0.5011650812191283,0.26514972606854154
8,0.7092659611046213,0.522813711144193,0.6708847192952233,0.6751824817518248,0.2743682310469314,0.18581907090464547,0.22157434402332363,0.5185373627787732,0.27851779351740324
9,0.7131903392002763,0.508895293658326,0.729768656756176,0.29257907542579076,0.25229960578186594,0.9388753056234719,0.39772138788192646,0.5077517001078963,0.27085893399355837
10,0.7070221174783913,0.5279250768942653,0.6839162791442407,0.5364963503649635,0.2598639455782313,0.4669926650366748,0.3339160839160839,0.5143729645724241,0.28225955152268806
11,0.7035041032790443,0.5268361779185698,0.6649364753651212,0.6867396593673966,0.26956521739130435,0.15158924205378974,0.19405320813771518,0.5088128445997446,0.27619272875880235
12,0.699783719629736,0.5393885913986345,0.6772938035700443,0.6593673965936739,0.2508250825082508,0.18581907090464547,0.21348314606741572,0.49003494253783786,0.26683555090104366
13,0.6962398616341807,0.554622384880794,0.6781177335847033,0.5948905109489051,0.23935091277890466,0.2885085574572127,0.2616407982261641,0.486275402631084,0.2668811349683874
14,0.6874065347704355,0.572810378265824,0.6799154861710077,0.6246958637469586,0.24634146341463414,0.2469437652811736,0.24664224664224665,0.4896647298140028,0.2740213789292605
15,0.6838777924434034,0.588408725158153,0.6707106599552498,0.6684914841849149,0.23015873015873015,0.14180929095354522,0.17549167927382753,0.47606782613860205,0.25613414079633323
16,0.6771916791041326,0.6028558006367385,0.726850149840334,0.4349148418491484,0.25332068311195444,0.6528117359413202,0.3650034176349966,0.5049444185977451,0.2565766715897551
17,0.6834260844617627,0.5876672390753008,0.7040293876562095,0.5036496350364964,0.241423125794155,0.46454767726161367,0.3177257525083612,0.5011393445057066,0.26817146131813685
18,0.6716290208977055,0.6187047482407164,0.7213433529918791,0.4927007299270073,0.24550898203592814,0.5012224938875306,0.3295819935691318,0.4991754352969126,0.26364977498440334
